"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4989","Registration with various data: chromium-max_count","tests","Wed Jan 01 01:46:52 GMT 2025","passed","Wed Jan 01 01:46:57 GMT 2025","TestRegistration","test_registration","",""
"","7122","Registration with various data: chromium-invalid_data","tests","Wed Jan 01 01:46:51 GMT 2025","passed","Wed Jan 01 01:46:58 GMT 2025","TestRegistration","test_registration","",""
"","1740","Registration with various data: chromium-sql_injection_data","tests","Wed Jan 01 01:47:30 GMT 2025","passed","Wed Jan 01 01:47:32 GMT 2025","TestRegistration","test_registration","",""
"","4605","Registration with various data: chromium-with_space_data","tests","Wed Jan 01 01:46:52 GMT 2025","passed","Wed Jan 01 01:46:56 GMT 2025","TestRegistration","test_registration","",""
"","5174","Registration with various data: chromium-hebrew_data","tests","Wed Jan 01 01:46:53 GMT 2025","passed","Wed Jan 01 01:46:58 GMT 2025","TestRegistration","test_registration","",""
"","6724","Registration with various data: chromium-max_count_and_one","tests","Wed Jan 01 01:46:51 GMT 2025","passed","Wed Jan 01 01:46:58 GMT 2025","TestRegistration","test_registration","",""
"","5535","Registration with various data: chromium-empty_data","tests","Wed Jan 01 01:47:16 GMT 2025","passed","Wed Jan 01 01:47:21 GMT 2025","TestRegistration","test_registration","",""
"","0","test_registration_with_max_values[chromium-with_max_number]","tests","Wed Jan 01 01:46:57 GMT 2025","broken","Wed Jan 01 01:46:57 GMT 2025","TestRegistration","test_registration","",""
"","5742","Registration with various data: chromium-cross_script_data","tests","Wed Jan 01 01:47:16 GMT 2025","passed","Wed Jan 01 01:47:21 GMT 2025","TestRegistration","test_registration","",""
"","5400","Registration with correct data and without user agreement","tests","Wed Jan 01 01:47:13 GMT 2025","passed","Wed Jan 01 01:47:19 GMT 2025","TestRegistration","test_registration","",""
"","6464","Registration with various data: chromium-with_hyphen","tests","Wed Jan 01 01:47:15 GMT 2025","passed","Wed Jan 01 01:47:21 GMT 2025","TestRegistration","test_registration","",""
