"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4173","Registration with various data: chromium-with_max_number","tests","Mon Jan 12 02:11:43 UTC 2026","passed","Mon Jan 12 02:11:47 UTC 2026","TestRegistration","test_registration","",""
"","12858","Registration with various data: chromium-invalid_data","tests","Mon Jan 12 02:11:13 UTC 2026","failed","Mon Jan 12 02:11:26 UTC 2026","TestRegistration","test_registration","",""
"","4869","Registration with various data: chromium-with_hyphen","tests","Mon Jan 12 02:11:42 UTC 2026","passed","Mon Jan 12 02:11:47 UTC 2026","TestRegistration","test_registration","",""
"","4714","Registration with correct data and without user agreement","tests","Mon Jan 12 02:11:41 UTC 2026","passed","Mon Jan 12 02:11:45 UTC 2026","TestRegistration","test_registration","",""
"","7248","Registration with various data: chromium-sql_injection_data","tests","Mon Jan 12 02:11:56 UTC 2026","failed","Mon Jan 12 02:12:03 UTC 2026","TestRegistration","test_registration","",""
"","6455","Registration with various data: chromium-hebrew_data","tests","Mon Jan 12 02:11:15 UTC 2026","passed","Mon Jan 12 02:11:21 UTC 2026","TestRegistration","test_registration","",""
"","4222","Registration with various data: chromium-empty_data","tests","Mon Jan 12 02:11:48 UTC 2026","passed","Mon Jan 12 02:11:52 UTC 2026","TestRegistration","test_registration","",""
"","10071","Registration with various data: chromium-cross_script_data","tests","Mon Jan 12 02:11:41 UTC 2026","failed","Mon Jan 12 02:11:51 UTC 2026","TestRegistration","test_registration","",""
"","7130","Registration with various data: chromium-with_space_data","tests","Mon Jan 12 02:11:14 UTC 2026","passed","Mon Jan 12 02:11:21 UTC 2026","TestRegistration","test_registration","",""
"","6552","Registration with various data: chromium-max_count_and_one","tests","Mon Jan 12 02:11:16 UTC 2026","passed","Mon Jan 12 02:11:22 UTC 2026","TestRegistration","test_registration","",""
"","6253","Registration with various data: chromium-max_count","tests","Mon Jan 12 02:11:15 UTC 2026","passed","Mon Jan 12 02:11:21 UTC 2026","TestRegistration","test_registration","",""
