"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6057","Registration with various data: chromium-with_max_number","tests","Thu Dec 18 01:58:40 UTC 2025","passed","Thu Dec 18 01:58:46 UTC 2025","TestRegistration","test_registration","",""
"","5464","Registration with various data: chromium-max_count","tests","Thu Dec 18 01:58:15 UTC 2025","passed","Thu Dec 18 01:58:21 UTC 2025","TestRegistration","test_registration","",""
"","5456","Registration with various data: chromium-with_hyphen","tests","Thu Dec 18 01:58:43 UTC 2025","passed","Thu Dec 18 01:58:48 UTC 2025","TestRegistration","test_registration","",""
"","7044","Registration with various data: chromium-sql_injection_data","tests","Thu Dec 18 01:58:55 UTC 2025","failed","Thu Dec 18 01:59:02 UTC 2025","TestRegistration","test_registration","",""
"","8904","Registration with various data: chromium-cross_script_data","tests","Thu Dec 18 01:58:47 UTC 2025","failed","Thu Dec 18 01:58:56 UTC 2025","TestRegistration","test_registration","",""
"","10407","Registration with various data: chromium-invalid_data","tests","Thu Dec 18 01:58:16 UTC 2025","failed","Thu Dec 18 01:58:27 UTC 2025","TestRegistration","test_registration","",""
"","6996","Registration with various data: chromium-with_space_data","tests","Thu Dec 18 01:58:13 UTC 2025","passed","Thu Dec 18 01:58:20 UTC 2025","TestRegistration","test_registration","",""
"","4660","Registration with correct data and without user agreement","tests","Thu Dec 18 01:58:41 UTC 2025","passed","Thu Dec 18 01:58:45 UTC 2025","TestRegistration","test_registration","",""
"","7230","Registration with various data: chromium-hebrew_data","tests","Thu Dec 18 01:58:13 UTC 2025","passed","Thu Dec 18 01:58:20 UTC 2025","TestRegistration","test_registration","",""
"","7120","Registration with various data: chromium-max_count_and_one","tests","Thu Dec 18 01:58:14 UTC 2025","passed","Thu Dec 18 01:58:21 UTC 2025","TestRegistration","test_registration","",""
"","3156","Registration with various data: chromium-empty_data","tests","Thu Dec 18 01:58:49 UTC 2025","passed","Thu Dec 18 01:58:52 UTC 2025","TestRegistration","test_registration","",""
