"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7165","Registration with various data: chromium-invalid_data","tests","Thu Nov 21 01:43:13 GMT 2024","passed","Thu Nov 21 01:43:21 GMT 2024","TestRegistration","test_registration","",""
"","6481","Registration with correct data and without user agreement","tests","Thu Nov 21 01:43:41 GMT 2024","passed","Thu Nov 21 01:43:48 GMT 2024","TestRegistration","test_registration","",""
"","5262","Registration with various data: chromium-hebrew_data","tests","Thu Nov 21 01:43:14 GMT 2024","passed","Thu Nov 21 01:43:20 GMT 2024","TestRegistration","test_registration","",""
"","652","Registration with various data: chromium-sql_injection_data","tests","Thu Nov 21 01:43:59 GMT 2024","passed","Thu Nov 21 01:44:00 GMT 2024","TestRegistration","test_registration","",""
"","7216","Registration with various data: chromium-empty_data","tests","Thu Nov 21 01:43:41 GMT 2024","passed","Thu Nov 21 01:43:48 GMT 2024","TestRegistration","test_registration","",""
"","7235","Registration with various data: chromium-with_hyphen","tests","Thu Nov 21 01:43:41 GMT 2024","passed","Thu Nov 21 01:43:48 GMT 2024","TestRegistration","test_registration","",""
"","4158","Registration with various data: chromium-max_count_and_one","tests","Thu Nov 21 01:43:16 GMT 2024","passed","Thu Nov 21 01:43:20 GMT 2024","TestRegistration","test_registration","",""
"","7807","Registration with various data: chromium-cross_script_data","tests","Thu Nov 21 01:43:40 GMT 2024","passed","Thu Nov 21 01:43:48 GMT 2024","TestRegistration","test_registration","",""
"","3961","Registration with various data: chromium-max_count","tests","Thu Nov 21 01:43:15 GMT 2024","passed","Thu Nov 21 01:43:19 GMT 2024","TestRegistration","test_registration","",""
"","4190","Registration with various data: chromium-with_space_data","tests","Thu Nov 21 01:43:16 GMT 2024","passed","Thu Nov 21 01:43:20 GMT 2024","TestRegistration","test_registration","",""
"","3040","Registration with various data: chromium-with_max_number","tests","Thu Nov 21 01:43:46 GMT 2024","passed","Thu Nov 21 01:43:49 GMT 2024","TestRegistration","test_registration","",""
