"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2564","Registration with various data: chromium-empty_data","tests","Sun Oct 19 02:00:09 UTC 2025","passed","Sun Oct 19 02:00:11 UTC 2025","TestRegistration","test_registration","",""
"","6219","Registration with various data: chromium-with_space_data","tests","Sun Oct 19 01:59:36 UTC 2025","passed","Sun Oct 19 01:59:42 UTC 2025","TestRegistration","test_registration","",""
"","5588","Registration with various data: chromium-max_count","tests","Sun Oct 19 01:59:37 UTC 2025","passed","Sun Oct 19 01:59:42 UTC 2025","TestRegistration","test_registration","",""
"","5176","Registration with various data: chromium-with_max_number","tests","Sun Oct 19 02:00:01 UTC 2025","passed","Sun Oct 19 02:00:06 UTC 2025","TestRegistration","test_registration","",""
"","6863","Registration with various data: chromium-hebrew_data","tests","Sun Oct 19 01:59:35 UTC 2025","passed","Sun Oct 19 01:59:42 UTC 2025","TestRegistration","test_registration","",""
"","3871","Registration with correct data and without user agreement","tests","Sun Oct 19 02:00:03 UTC 2025","passed","Sun Oct 19 02:00:07 UTC 2025","TestRegistration","test_registration","",""
"","4334","Registration with various data: chromium-with_hyphen","tests","Sun Oct 19 02:00:05 UTC 2025","passed","Sun Oct 19 02:00:10 UTC 2025","TestRegistration","test_registration","",""
"","10455","Registration with various data: chromium-cross_script_data","tests","Sun Oct 19 02:00:00 UTC 2025","failed","Sun Oct 19 02:00:10 UTC 2025","TestRegistration","test_registration","",""
"","9535","Registration with various data: chromium-max_count_and_one","tests","Sun Oct 19 01:59:34 UTC 2025","passed","Sun Oct 19 01:59:43 UTC 2025","TestRegistration","test_registration","",""
"","7387","Registration with various data: chromium-sql_injection_data","tests","Sun Oct 19 02:00:19 UTC 2025","failed","Sun Oct 19 02:00:26 UTC 2025","TestRegistration","test_registration","",""
"","10924","Registration with various data: chromium-invalid_data","tests","Sun Oct 19 01:59:36 UTC 2025","failed","Sun Oct 19 01:59:47 UTC 2025","TestRegistration","test_registration","",""
