"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13867","Registration with various data: chromium-cross_script_data","tests","2026-08-24","failed","2026-08-24","TestRegistration","test_registration","",""
"","3999","Registration with various data: chromium-with_space_data","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","5098","Registration with various data: chromium-max_count","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","8968","Registration with various data: chromium-max_count_and_one","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","5348","Registration with various data: chromium-empty_data","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","8171","Registration with various data: chromium-with_hyphen","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","6403","Registration with various data: chromium-sql_injection_data","tests","2026-08-24","failed","2026-08-24","TestRegistration","test_registration","",""
"","7701","Registration with various data: chromium-hebrew_data","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","4455","Registration with correct data and without user agreement","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","7234","Registration with various data: chromium-with_max_number","tests","2026-08-24","passed","2026-08-24","TestRegistration","test_registration","",""
"","12732","Registration with various data: chromium-invalid_data","tests","2026-08-24","failed","2026-08-24","TestRegistration","test_registration","",""
