"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4369","Registration with various data: chromium-hebrew_data","tests","Tue Dec 10 01:50:05 GMT 2024","passed","Tue Dec 10 01:50:10 GMT 2024","TestRegistration","test_registration","",""
"","6736","Registration with various data: chromium-invalid_data","tests","Tue Dec 10 01:50:05 GMT 2024","passed","Tue Dec 10 01:50:12 GMT 2024","TestRegistration","test_registration","",""
"","6753","Registration with various data: chromium-with_hyphen","tests","Tue Dec 10 01:50:34 GMT 2024","passed","Tue Dec 10 01:50:40 GMT 2024","TestRegistration","test_registration","",""
"","4802","Registration with various data: chromium-with_space_data","tests","Tue Dec 10 01:50:08 GMT 2024","passed","Tue Dec 10 01:50:13 GMT 2024","TestRegistration","test_registration","",""
"","7095","Registration with various data: chromium-empty_data","tests","Tue Dec 10 01:50:31 GMT 2024","passed","Tue Dec 10 01:50:38 GMT 2024","TestRegistration","test_registration","",""
"","864","Registration with various data: chromium-sql_injection_data","tests","Tue Dec 10 01:50:49 GMT 2024","passed","Tue Dec 10 01:50:50 GMT 2024","TestRegistration","test_registration","",""
"","7887","Registration with various data: chromium-max_count","tests","Tue Dec 10 01:50:04 GMT 2024","passed","Tue Dec 10 01:50:12 GMT 2024","TestRegistration","test_registration","",""
"","5412","Registration with various data: chromium-with_max_number","tests","Tue Dec 10 01:50:35 GMT 2024","passed","Tue Dec 10 01:50:41 GMT 2024","TestRegistration","test_registration","",""
"","4893","Registration with various data: chromium-max_count_and_one","tests","Tue Dec 10 01:50:07 GMT 2024","passed","Tue Dec 10 01:50:12 GMT 2024","TestRegistration","test_registration","",""
"","5473","Registration with correct data and without user agreement","tests","Tue Dec 10 01:50:35 GMT 2024","passed","Tue Dec 10 01:50:41 GMT 2024","TestRegistration","test_registration","",""
"","7223","Registration with various data: chromium-cross_script_data","tests","Tue Dec 10 01:50:31 GMT 2024","passed","Tue Dec 10 01:50:38 GMT 2024","TestRegistration","test_registration","",""
