"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6451","Registration with various data: chromium-max_count_and_one","tests","Thu Nov 07 01:37:59 GMT 2024","passed","Thu Nov 07 01:38:06 GMT 2024","TestRegistration","test_registration","",""
"","6407","Registration with various data: chromium-cross_script_data","tests","Thu Nov 07 01:38:29 GMT 2024","passed","Thu Nov 07 01:38:35 GMT 2024","TestRegistration","test_registration","",""
"","1337","Registration with various data: chromium-sql_injection_data","tests","Thu Nov 07 01:38:43 GMT 2024","passed","Thu Nov 07 01:38:45 GMT 2024","TestRegistration","test_registration","",""
"","7476","Registration with various data: chromium-invalid_data","tests","Thu Nov 07 01:37:57 GMT 2024","passed","Thu Nov 07 01:38:05 GMT 2024","TestRegistration","test_registration","",""
"","7976","Registration with various data: chromium-with_max_number","tests","Thu Nov 07 01:38:26 GMT 2024","passed","Thu Nov 07 01:38:34 GMT 2024","TestRegistration","test_registration","",""
"","4967","Registration with various data: chromium-max_count","tests","Thu Nov 07 01:38:00 GMT 2024","passed","Thu Nov 07 01:38:05 GMT 2024","TestRegistration","test_registration","",""
"","8159","Registration with various data: chromium-empty_data","tests","Thu Nov 07 01:38:26 GMT 2024","passed","Thu Nov 07 01:38:34 GMT 2024","TestRegistration","test_registration","",""
"","5384","Registration with various data: chromium-hebrew_data","tests","Thu Nov 07 01:38:00 GMT 2024","passed","Thu Nov 07 01:38:05 GMT 2024","TestRegistration","test_registration","",""
"","4891","Registration with various data: chromium-with_space_data","tests","Thu Nov 07 01:38:00 GMT 2024","passed","Thu Nov 07 01:38:05 GMT 2024","TestRegistration","test_registration","",""
"","4824","Registration with correct data and without user agreement","tests","Thu Nov 07 01:38:30 GMT 2024","passed","Thu Nov 07 01:38:35 GMT 2024","TestRegistration","test_registration","",""
"","7494","Registration with various data: chromium-with_hyphen","tests","Thu Nov 07 01:38:27 GMT 2024","passed","Thu Nov 07 01:38:34 GMT 2024","TestRegistration","test_registration","",""
