"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4920","Registration with correct data and without user agreement","tests","Mon Oct 20 01:57:32 UTC 2025","passed","Mon Oct 20 01:57:37 UTC 2025","TestRegistration","test_registration","",""
"","8987","Registration with various data: chromium-cross_script_data","tests","Mon Oct 20 01:57:36 UTC 2025","failed","Mon Oct 20 01:57:45 UTC 2025","TestRegistration","test_registration","",""
"","5080","Registration with various data: chromium-max_count_and_one","tests","Mon Oct 20 01:57:09 UTC 2025","passed","Mon Oct 20 01:57:14 UTC 2025","TestRegistration","test_registration","",""
"","5330","Registration with various data: chromium-with_max_number","tests","Mon Oct 20 01:57:34 UTC 2025","passed","Mon Oct 20 01:57:39 UTC 2025","TestRegistration","test_registration","",""
"","5999","Registration with various data: chromium-with_space_data","tests","Mon Oct 20 01:57:07 UTC 2025","passed","Mon Oct 20 01:57:13 UTC 2025","TestRegistration","test_registration","",""
"","6183","Registration with various data: chromium-max_count","tests","Mon Oct 20 01:57:07 UTC 2025","passed","Mon Oct 20 01:57:13 UTC 2025","TestRegistration","test_registration","",""
"","6740","Registration with various data: chromium-hebrew_data","tests","Mon Oct 20 01:57:09 UTC 2025","passed","Mon Oct 20 01:57:15 UTC 2025","TestRegistration","test_registration","",""
"","5708","Registration with various data: chromium-with_hyphen","tests","Mon Oct 20 01:57:32 UTC 2025","passed","Mon Oct 20 01:57:37 UTC 2025","TestRegistration","test_registration","",""
"","3139","Registration with various data: chromium-empty_data","tests","Mon Oct 20 01:57:41 UTC 2025","passed","Mon Oct 20 01:57:44 UTC 2025","TestRegistration","test_registration","",""
"","11318","Registration with various data: chromium-invalid_data","tests","Mon Oct 20 01:57:10 UTC 2025","failed","Mon Oct 20 01:57:22 UTC 2025","TestRegistration","test_registration","",""
"","7273","Registration with various data: chromium-sql_injection_data","tests","Mon Oct 20 01:57:46 UTC 2025","failed","Mon Oct 20 01:57:54 UTC 2025","TestRegistration","test_registration","",""
