"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4298","Registration with various data: chromium-with_max_number","tests","Wed Dec 03 01:57:43 UTC 2025","passed","Wed Dec 03 01:57:48 UTC 2025","TestRegistration","test_registration","",""
"","5864","Registration with various data: chromium-max_count","tests","Wed Dec 03 01:57:18 UTC 2025","passed","Wed Dec 03 01:57:23 UTC 2025","TestRegistration","test_registration","",""
"","6355","Registration with various data: chromium-with_space_data","tests","Wed Dec 03 01:57:17 UTC 2025","passed","Wed Dec 03 01:57:23 UTC 2025","TestRegistration","test_registration","",""
"","5575","Registration with various data: chromium-hebrew_data","tests","Wed Dec 03 01:57:18 UTC 2025","passed","Wed Dec 03 01:57:23 UTC 2025","TestRegistration","test_registration","",""
"","4342","Registration with various data: chromium-with_hyphen","tests","Wed Dec 03 01:57:44 UTC 2025","passed","Wed Dec 03 01:57:49 UTC 2025","TestRegistration","test_registration","",""
"","6487","Registration with various data: chromium-sql_injection_data","tests","Wed Dec 03 01:58:00 UTC 2025","failed","Wed Dec 03 01:58:06 UTC 2025","TestRegistration","test_registration","",""
"","9214","Registration with various data: chromium-cross_script_data","tests","Wed Dec 03 01:57:43 UTC 2025","failed","Wed Dec 03 01:57:53 UTC 2025","TestRegistration","test_registration","",""
"","10701","Registration with various data: chromium-invalid_data","tests","Wed Dec 03 01:57:18 UTC 2025","failed","Wed Dec 03 01:57:28 UTC 2025","TestRegistration","test_registration","",""
"","6614","Registration with various data: chromium-max_count_and_one","tests","Wed Dec 03 01:57:17 UTC 2025","passed","Wed Dec 03 01:57:24 UTC 2025","TestRegistration","test_registration","",""
"","4053","Registration with correct data and without user agreement","tests","Wed Dec 03 01:57:44 UTC 2025","passed","Wed Dec 03 01:57:48 UTC 2025","TestRegistration","test_registration","",""
"","1310","Registration with various data: chromium-empty_data","tests","Wed Dec 03 01:57:50 UTC 2025","passed","Wed Dec 03 01:57:51 UTC 2025","TestRegistration","test_registration","",""
