"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2409","Registration with various data: chromium-max_count_and_one","tests","Sun Nov 09 01:57:41 UTC 2025","passed","Sun Nov 09 01:57:43 UTC 2025","TestRegistration","test_registration","",""
"","5233","Registration with various data: chromium-hebrew_data","tests","Sun Nov 09 01:57:36 UTC 2025","passed","Sun Nov 09 01:57:42 UTC 2025","TestRegistration","test_registration","",""
"","4528","Registration with correct data and without user agreement","tests","Sun Nov 09 01:58:03 UTC 2025","passed","Sun Nov 09 01:58:07 UTC 2025","TestRegistration","test_registration","",""
"","5656","Registration with various data: chromium-max_count","tests","Sun Nov 09 01:57:35 UTC 2025","passed","Sun Nov 09 01:57:41 UTC 2025","TestRegistration","test_registration","",""
"","5729","Registration with various data: chromium-with_max_number","tests","Sun Nov 09 01:58:03 UTC 2025","passed","Sun Nov 09 01:58:09 UTC 2025","TestRegistration","test_registration","",""
"","6574","Registration with various data: chromium-with_space_data","tests","Sun Nov 09 01:57:34 UTC 2025","passed","Sun Nov 09 01:57:41 UTC 2025","TestRegistration","test_registration","",""
"","6521","Registration with various data: chromium-sql_injection_data","tests","Sun Nov 09 01:58:20 UTC 2025","failed","Sun Nov 09 01:58:26 UTC 2025","TestRegistration","test_registration","",""
"","8665","Registration with various data: chromium-cross_script_data","tests","Sun Nov 09 01:58:08 UTC 2025","failed","Sun Nov 09 01:58:17 UTC 2025","TestRegistration","test_registration","",""
"","3630","Registration with various data: chromium-empty_data","tests","Sun Nov 09 01:58:09 UTC 2025","passed","Sun Nov 09 01:58:12 UTC 2025","TestRegistration","test_registration","",""
"","6239","Registration with various data: chromium-with_hyphen","tests","Sun Nov 09 01:58:06 UTC 2025","passed","Sun Nov 09 01:58:12 UTC 2025","TestRegistration","test_registration","",""
"","10315","Registration with various data: chromium-invalid_data","tests","Sun Nov 09 01:57:34 UTC 2025","failed","Sun Nov 09 01:57:45 UTC 2025","TestRegistration","test_registration","",""
